1,1566846.188,638861.626,3.326
2,1566883.328,638257.759,3.302
3,1566977.118,637678.113,3.538
4,1567061.569,637033.616,3.501
5,1567113.228,636414.886,3.533
6,1567157.321,635844.188,3.533
7,1567199.975,635271.901,3.577
8,1567236.213,634604.251,3.201
9,1567230.997,634802.476,3.501
10,1566947.19,634816.62,3.551
11,1566677.085,634831.202,3.487
12,1566681.959,634950.377,3.592
13,1566517.012,634938.846,3.553
14,1566187.364,635012.864,3.54
15,1565896.583,635176.65,4.011
16,1565860.679,634797.443,6.955
17,1566109.339,634702.515,3.619
18,1566548.515,634591.979,3.603
19,1566912.434,634497.176,3.62
20,1567237.174,634408.515,3.475
21,1567322.91,634135.316,3.495
22,1567393.824,633663.908,3.328
23,1567469.821,633173.239,3.757
24,1567558.959,632642.977,3.44
25,1567646.583,632091.904,3.219
26,1567754.52,631460.418,3.361
27,1567834.685,630899.121,3.427
28,1567821.737,630312.54,3.462
29,1567738.049,629915.492,3.445
30,1567573.054,629447.738,3.484
31,1567401.22,629005.953,3.223
32,1567221.011,628561.117,3.419
33,1567098.563,628200.139,3.389
34,1566982.696,627838.932,3.273
35,1566898.374,627497.623,3.388
36,1566793.778,627032.369,3.304
37,1566670.825,626496.046,3.355
38,1566550.22,625962.453,3.309
39,1566446.613,625493.263,3.367
40,1566329.373,625009.991,3.963
41,1566226.25,624544.208,3.725
42,1566136.739,624122.671,3.798
43,1566039.581,623694.944,3.625
44,1565947.176,623286.585,3.899
45,1565836.225,622789.986,3.927
46,1565734.348,622341.401,3.714
47,1565665.127,622042.136,3.83
48,1565588.265,621765.05,3.871
49,1565427.757,621845.232,3.986
50,1565109.829,622026.144,3.791
51,1564765.899,622206.606,3.795
52,1564581.386,622236.791,3.727
53,1564229.854,622273.318,3.61
54,1563875.28,622292.503,3.66
55,1563478.243,622308.658,4.189
56,1563312.1,622414.023,3.903
57,1562792.794,622428.476,3.785
58,1562437.121,622386.336,3.884
59,1562006.996,622039.787,3.791
60,1561678.554,621822.357,3.742
