1,1588079.969,653488.021,5.385
2,1588100.63,653486.256,5.6
3,1588121.224,653483.948,7.444
4,1588141.081,653481.471,9.494
5,1588161.599,653479.477,9.735
6,1588181.864,653477.31,7.928
7,1588202.154,653474.878,5.883
8,1588222.597,653472.596,5.4
9,1588242.95,653469.958,5.596
10,1588263.103,653468.682,6.079
11,1588276.491,653483.835,6.485
12,1588280.768,653503.908,6.366
13,1588284.803,653524.745,6.402
14,1588289.316,653544.783,6.341
15,1588293.167,653564.469,6.34
16,1588295.947,653584.791,6.386
17,1588301.08,653604.636,6.498
18,1588306.159,653624.493,6.332
19,1588310.331,653645.151,6.421
20,1588314.616,653665.559,6.464
21,1588318.677,653685.439,6.539
22,1588322.869,653705.397,6.476
23,1588327.016,653725.605,6.359
24,1588330.955,653745.714,6.347
25,1588335.702,653766.154,6.313
26,1588340.576,653787.097,6.26
27,1588345.331,653807.584,6.26
28,1588349.878,653827.764,6.303
29,1588353.504,653848.257,6.425
30,1588357.933,653868.255,6.434
31,1588362.361,653888.534,6.499
32,1588366.563,653908.577,6.519
33,1588370.794,653928.658,6.637
34,1588376.819,653954.938,6.605
35,1588388.567,654008.933,6.502
36,1588394.128,654028.689,6.502
37,1588398.843,654048.254,6.276
38,1588403.408,654068.213,6.289
39,1588407.587,654088.133,6.35
40,1588411.343,654108.272,6.593
41,1588416.43,654128.39,6.568
42,1588420.743,654148.238,6.591
43,1588425.738,654167.815,6.507
44,1588431.258,654187.54,6.34
45,1588435.775,654207.193,6.355
46,1588441.102,654226.722,6.35
47,1588445.309,654246.529,6.375
48,1588448.957,654266.781,6.436
49,1588453.53,654287.032,6.503
50,1588458.285,654307.463,6.514
51,1588463.144,654327.417,6.594
52,1588467.992,654347.854,6.574
53,1588472.845,654367.442,6.565
54,1588477.64,654387.903,6.548
55,1588482.292,654408.607,6.538
56,1588486.636,654428.613,6.584
57,1588491.115,654448.238,6.565
58,1588495.792,654467.819,6.525
59,1588500.47,654487.41,6.509
60,1588505.014,654507.972,6.47
61,1588509.51,654527.751,6.492
62,1588514.558,654548.898,6.505
63,1588519.314,654568.794,6.57
64,1588524.15,654588.334,6.526
65,1588528.804,654608.337,6.518
66,1588533.304,654628.826,6.527
67,1588538.275,654648.629,6.5
68,1588541.863,654668.489,6.454
69,1588545.762,654689.033,6.478
70,1588551.042,654708.565,6.479
71,1588554.5,654728.709,6.483
72,1588558.648,654748.925,6.541
73,1588563.459,654769.272,6.366
74,1588564.656,654802.299,6.556
75,1588568.049,654822.442,6.538
76,1588567.912,654842.807,6.394
77,1588567.589,654863.259,6.523
78,1588579.884,654867.034,4.524
79,1588567.627,654866.857,6.475
80,1588567.976,654886.929,6.325
81,1588567.907,654907.048,6.352
82,1588567.806,654927.484,6.456
83,1588567.513,654947.622,6.38
84,1588567.86,654970.447,6.226
85,1588567.854,654991.066,6.131
86,1588566.877,655011.58,5.979
87,1588565.662,655032.13,6.035
88,1588562.454,655052.065,5.964
89,1588555.594,655071.853,6.144
90,1588543.028,655095.482,6.188
91,1588493.119,655120.247,6.331
92,1588473.629,655126.231,6.404
93,1588441.357,655131.725,6.364
94,1588421.429,655132.608,6.433
95,1588401.156,655132.453,6.406
96,1588380.488,655131.699,6.391
97,1588360.269,655131.086,6.431
98,1588340.005,655130.547,6.397
99,1588319.32,655129.982,6.433
100,1588298.571,655128.502,6.387
101,1588278.444,655126.538,6.277
102,1588258.278,655125.918,6.288
103,1588237.952,655125.686,6.212
104,1588217.897,655124.219,6.233
105,1588197.924,655126.004,6.312
106,1588176.936,655126.032,6.374
107,1588156.888,655125.888,6.373
108,1588136.245,655125.756,6.339
109,1588115.883,655125.162,6.312
110,1588095.837,655124.944,6.232
111,1588074.683,655124.622,6.251
112,1588053.484,655123.856,6.332
113,1588033.323,655123.353,6.367
114,1588012.586,655122.876,6.328
115,1587991.193,655122.269,6.371
116,1587971.058,655121.835,6.419
117,1587950.836,655121.195,6.391
118,1587929.824,655120.285,6.35
119,1587909.433,655119.812,6.347
120,1587888.309,655118.958,6.345
121,1587867.882,655117.443,6.38
122,1587847.774,655114.462,6.388
123,1587827.512,655108.435,6.376
124,1587809.253,655097.712,6.398
125,1587792.707,655086.279,6.433
126,1587776.063,655073.945,6.39
127,1587759.394,655060.777,6.308
128,1587742.606,655048.69,6.333
129,1587726.289,655036.667,6.354
130,1587709.965,655024.392,6.3
131,1587691.571,655010.698,6.296
132,1587675.525,654998.791,6.334
133,1587659.314,654986.967,6.292
134,1587643.122,654975.174,6.333
135,1587625.706,654963.288,6.394
136,1587607.936,654954.062,6.305
137,1587587.78,654947.558,6.302
138,1587567.59,654940.695,6.307
139,1587548.605,654933.972,6.298
140,1587528.513,654927.106,6.319
141,1587507.366,654919.649,6.384
142,1587487.358,654912.847,6.391
143,1587467.016,654906.085,6.404
144,1587447.415,654899.979,6.352
145,1587425.853,654892.805,6.337
146,1587405.814,654885.768,6.363
147,1587386.155,654879.536,6.326
148,1587366.129,654873.422,6.335
149,1587346.099,654867.816,6.311
150,1587326.686,654862.734,6.369
151,1587306.62,654859.901,6.314
152,1587285.861,654859.491,6.331
153,1587265.444,654859.295,6.341
154,1587244.583,654859.443,6.307
155,1587224.378,654859.795,6.251
156,1587203.929,654860.369,6.325
